timestamp,board_id,inircd100_voltage,inircd100_pctvol,inircd100_digital_pctvol,inircd100_temp_c,inirme100_voltage,inirme100_pctvol,battery_voltage,rssi,snr
2026-08-31T14:36:48,2,1.337,6.95,5.1480,28.9,1.274,1.93,3.98,-119,3.25
2026-08-31T14:36:49,2,1.320,5.60,5.1340,28.9,1.265,1.22,4.01,-120,1.00
2026-08-31T14:36:50,2,1.341,7.28,5.1340,28.9,1.278,2.25,3.97,-120,2.25
2026-08-31T14:36:51,2,1.336,6.89,5.1330,28.9,1.275,1.99,3.98,-120,2.00
2026-08-31T14:36:52,2,1.323,5.86,5.1310,28.9,1.264,1.09,4.01,-120,2.25
2026-08-31T14:36:53,2,1.339,7.08,5.1260,28.9,1.276,2.12,3.98,-118,4.50
2026-08-31T14:36:55,2,1.330,6.37,5.1240,28.9,1.266,1.28,3.99,-117,5.25
2026-08-31T14:36:56,2,1.318,5.41,5.1100,28.9,1.264,1.15,4.01,-119,2.50
2026-08-31T14:36:58,2,1.330,6.44,5.0270,28.9,1.265,1.22,4.00,-119,2.25
2026-08-31T14:36:59,2,1.318,5.41,4.9830,28.9,1.266,1.28,4.01,-120,0.75
2026-08-31T14:37:00,2,1.331,6.50,4.9460,28.9,1.275,1.99,3.98,-119,2.75
2026-08-31T14:37:01,2,1.315,5.21,4.8660,28.9,1.264,1.09,4.00,-120,1.25
2026-08-31T14:37:03,2,1.333,6.63,4.7900,28.9,1.272,1.80,3.98,-121,-1.25
2026-08-31T14:37:04,2,1.314,5.15,4.7540,28.9,1.263,1.02,4.01,-121,1.00
2026-08-31T14:37:05,2,1.314,5.15,4.7220,28.9,1.264,1.09,4.00,-120,1.25
2026-08-31T14:37:07,2,1.330,6.44,4.6920,28.9,1.276,2.05,3.98,-120,1.25
2026-08-31T14:37:09,2,1.313,5.02,4.6360,28.9,1.277,2.18,3.99,-120,1.00
2026-08-31T14:37:10,2,1.328,6.24,4.6110,28.9,1.274,1.93,3.97,-121,1.00
2026-08-31T14:37:11,2,1.312,4.96,4.5750,28.9,1.263,1.02,4.01,-120,1.25
2026-08-31T14:37:12,2,1.330,6.44,4.5380,28.9,1.278,2.25,3.97,-120,1.50
2026-08-31T14:37:14,2,1.312,4.96,4.4310,28.9,1.265,1.22,4.01,-120,1.75
2026-08-31T14:37:15,2,1.320,5.60,4.4050,28.9,1.278,2.25,3.97,-120,1.75
2026-08-31T14:37:16,2,1.326,6.05,4.4050,28.9,1.275,1.99,3.98,-121,0.00
2026-08-31T14:37:17,2,1.311,4.89,4.4080,28.9,1.263,1.02,4.01,-121,0.75
2026-08-31T14:37:20,2,1.326,6.12,4.4040,28.9,1.276,2.05,3.98,-120,2.50
2026-08-31T14:37:21,2,1.311,4.89,4.4080,28.9,1.264,1.09,4.01,-120,2.25
2026-08-31T14:37:22,2,1.329,6.31,4.4040,28.9,1.277,2.18,3.97,-119,3.00
2026-08-31T14:37:23,2,1.311,4.89,4.4010,28.9,1.264,1.15,4.01,-118,3.50
2026-08-31T14:37:24,2,1.312,4.96,4.4000,28.9,1.264,1.09,4.01,-119,2.50
2026-08-31T14:37:25,2,1.330,6.44,4.3950,28.9,1.274,1.93,3.97,-120,1.00
2026-08-31T14:37:26,2,1.315,5.21,4.4170,28.9,1.262,0.96,4.00,-120,1.75
2026-08-31T14:37:27,2,1.314,5.15,4.4730,28.9,1.265,1.22,4.01,-121,1.00
2026-08-31T14:37:28,2,1.334,6.70,4.5400,28.9,1.276,2.12,3.97,-121,0.75
2026-08-31T14:37:29,2,1.317,5.34,4.6150,28.9,1.260,0.76,4.00,-120,1.25
2026-08-31T14:37:30,2,1.319,5.54,4.6990,28.9,1.264,1.09,4.01,-121,1.00
2026-08-31T14:37:32,2,1.335,6.76,4.7940,28.9,1.275,1.99,3.96,-119,2.25
2026-08-31T14:37:33,2,1.323,5.86,4.8970,28.9,1.264,1.15,4.01,-122,-3.75
2026-08-31T14:37:34,2,1.343,7.41,5.0080,28.9,1.264,1.09,3.99,-121,-0.75
2026-08-31T14:37:35,2,1.351,8.11,5.1300,28.9,1.276,2.12,3.98,-121,0.50
2026-08-31T14:37:36,2,1.328,6.24,5.2560,28.9,1.263,1.02,4.01,-120,0.75
2026-08-31T14:37:37,2,1.350,7.99,5.3840,28.9,1.277,2.18,3.97,-121,0.75
2026-08-31T14:37:38,2,1.347,7.79,5.6580,28.9,1.277,2.18,3.98,-121,1.25
2026-08-31T14:37:39,2,1.335,6.76,5.7990,28.9,1.264,1.09,4.01,-122,-1.50
2026-08-31T14:37:40,2,1.355,8.44,5.9440,28.9,1.278,2.25,3.97,-118,4.25
2026-08-31T14:37:41,2,1.355,8.37,6.0970,28.9,1.277,2.18,3.98,-118,4.50
2026-08-31T14:37:42,2,1.339,7.15,6.2530,28.9,1.265,1.22,4.01,-120,1.50
2026-08-31T14:37:44,2,1.359,8.69,6.4110,28.9,1.276,2.12,3.97,-117,5.25
2026-08-31T14:37:45,2,1.347,7.73,6.5820,28.9,1.274,1.93,4.00,-116,5.00
2026-08-31T14:37:46,2,1.345,7.60,6.7730,28.9,1.264,1.09,4.01,-116,5.25
2026-08-31T14:37:47,2,1.364,9.08,6.8760,28.9,1.278,2.25,3.97,-117,5.00
2026-08-31T14:37:48,2,1.347,7.79,6.9730,28.9,1.265,1.22,3.99,-117,5.00
2026-08-31T14:37:49,2,1.348,7.86,7.0600,28.9,1.263,1.02,4.00,-117,5.25
2026-08-31T14:37:50,2,1.365,9.21,7.1400,28.9,1.275,1.99,3.97,-117,5.25
2026-08-31T14:37:51,2,1.348,7.86,7.2930,28.9,1.264,1.09,4.01,-117,5.25
2026-08-31T14:37:52,2,1.352,8.18,7.3610,28.9,1.264,1.09,4.01,-117,5.00
2026-08-31T14:37:53,2,1.365,9.21,7.4260,28.9,1.276,2.05,3.98,-117,5.00
2026-08-31T14:37:54,2,1.351,8.05,7.4900,28.9,1.264,1.15,4.01,-117,5.25
2026-08-31T14:37:55,2,1.372,9.79,7.5510,28.9,1.265,1.22,3.99,-117,5.00
2026-08-31T14:37:57,2,1.370,9.60,7.6070,28.9,1.275,1.99,3.97,-114,7.00
2026-08-31T14:37:58,2,1.355,8.44,7.6700,28.9,1.265,1.22,4.01,-115,6.25
2026-08-31T14:37:59,2,1.375,9.98,7.7350,28.9,1.265,1.22,3.98,-116,6.00
2026-08-31T14:38:00,2,1.373,9.85,7.8050,28.9,1.276,2.05,3.98,-116,5.50
2026-08-31T14:38:01,2,1.358,8.63,7.8710,28.9,1.264,1.09,4.01,-116,5.50
2026-08-31T14:38:02,2,1.377,10.18,7.9390,28.9,1.278,2.25,3.99,-116,5.75
2026-08-31T14:38:03,2,1.375,9.98,8.0710,28.9,1.278,2.25,3.98,-116,5.00
2026-08-31T14:38:04,2,1.360,8.82,8.1370,28.9,1.263,1.02,4.01,-117,5.25
2026-08-31T14:38:05,2,1.379,10.31,8.2120,28.9,1.280,2.38,3.97,-117,5.25
2026-08-31T14:38:06,2,1.364,9.15,8.2860,28.9,1.274,1.93,3.99,-117,5.50
2026-08-31T14:38:07,2,1.366,9.27,8.3630,28.9,1.260,0.76,4.01,-114,7.00
2026-08-31T14:38:09,2,1.381,10.50,8.4420,28.9,1.278,2.25,3.97,-116,5.75
2026-08-31T14:38:10,2,1.366,9.27,8.5180,28.9,1.272,1.73,3.99,-116,5.50
2026-08-31T14:38:11,2,1.367,9.34,8.5980,28.9,1.264,1.09,4.01,-116,5.50
2026-08-31T14:38:12,2,1.385,10.82,8.6820,28.9,1.279,2.31,3.97,-120,1.00
2026-08-31T14:38:13,2,1.371,9.66,8.7630,28.9,1.274,1.93,3.99,-119,3.00
2026-08-31T14:38:14,2,1.372,9.79,8.8480,28.9,1.262,0.96,4.01,-118,3.50
2026-08-31T14:38:15,2,1.388,11.02,8.9350,28.9,1.275,1.99,3.00,-124,-10.50
2026-08-31T14:38:16,2,1.372,9.79,9.1030,28.9,1.260,0.76,4.01,-120,2.50
2026-08-31T14:38:17,2,1.394,11.53,9.1880,28.9,1.265,1.22,3.99,-121,0.00
2026-08-31T14:38:18,2,1.388,11.08,9.2670,28.9,1.276,2.12,3.98,-119,3.00
2026-08-31T14:38:19,2,1.380,10.37,9.3550,28.9,1.266,1.28,4.01,-123,-5.00
2026-08-31T14:38:21,2,1.393,11.40,9.4350,28.9,1.266,1.28,3.99,-117,5.25
2026-08-31T14:38:22,2,1.393,11.40,9.5180,28.9,1.275,1.99,3.98,-115,6.25
2026-08-31T14:38:23,2,1.380,10.44,9.6050,28.9,1.263,1.02,4.01,-119,2.50
2026-08-31T14:38:24,2,1.395,11.60,9.6930,28.9,1.266,1.28,3.99,-124,-8.25
2026-08-31T14:38:25,2,1.397,11.72,9.7800,28.9,1.276,2.12,3.98,-119,2.75
2026-08-31T14:38:26,2,1.384,10.69,9.8620,28.9,1.263,1.02,4.01,-120,2.50
2026-08-31T14:38:27,2,1.399,11.92,9.9480,28.9,1.265,1.22,3.99,-119,2.75
2026-08-31T14:38:28,2,1.388,11.08,10.1140,28.9,1.272,1.80,3.99,-119,2.25
2026-08-31T14:38:29,2,1.387,10.95,10.2000,28.9,1.264,1.09,4.01,-119,2.00
2026-08-31T14:38:30,2,1.407,12.56,10.2820,28.9,1.281,2.44,3.97,-121,-0.75
2026-08-31T14:38:31,2,1.390,11.21,10.3670,28.9,1.272,1.80,3.99,-123,-8.50
2026-08-31T14:38:32,2,1.387,10.95,10.4460,28.9,1.264,1.15,4.01,-122,-3.00
2026-08-31T14:38:34,2,1.409,12.69,10.5250,28.9,1.278,2.25,3.97,-123,-4.50
2026-08-31T14:38:35,2,1.397,11.72,10.6070,28.9,1.281,2.44,3.99,-122,-2.25
2026-08-31T14:38:36,2,1.413,13.08,10.6920,28.9,1.267,1.35,3.99,-122,-2.50
2026-08-31T14:38:37,2,1.412,12.95,10.7740,28.9,1.276,2.12,3.97,-121,-1.75
2026-08-31T14:38:38,2,1.397,11.79,10.8560,28.9,1.274,1.93,4.00,-122,-2.00
2026-08-31T14:38:39,2,1.414,13.14,10.9430,28.9,1.266,1.28,3.99,-122,-1.75
2026-08-31T14:38:40,2,1.413,13.08,11.1070,28.9,1.278,2.25,3.97,-122,-2.00
2026-08-31T14:38:41,2,1.402,12.18,11.1920,28.9,1.274,1.93,3.99,-120,1.25
2026-08-31T14:38:43,2,1.417,13.34,11.3570,28.9,1.275,1.99,3.97,-121,0.00
2026-08-31T14:38:44,2,1.403,12.24,11.4410,28.9,1.263,1.02,4.01,-120,0.50
2026-08-31T14:38:46,2,1.420,13.59,11.5250,28.9,1.266,1.28,3.99,-121,0.50
2026-08-31T14:38:47,2,1.409,12.69,11.6040,28.9,1.276,2.05,3.99,-120,0.50
2026-08-31T14:38:49,2,1.426,14.05,11.7670,28.9,1.268,1.41,3.99,-121,0.25
2026-08-31T14:38:50,2,1.410,12.82,11.8540,28.9,1.272,1.80,3.99,-121,0.25
2026-08-31T14:38:51,2,1.410,12.82,11.9360,28.9,1.264,1.15,4.01,-121,0.50
2026-08-31T14:38:52,2,1.423,13.85,12.0180,28.9,1.266,1.28,3.99,-121,0.50
2026-08-31T14:38:54,2,1.410,12.82,12.2650,28.9,1.264,1.09,4.00,-123,-5.50
2026-08-31T14:38:55,2,1.429,14.30,12.3410,28.9,1.265,1.22,3.99,-121,0.50
2026-08-31T14:38:56,2,1.417,13.34,12.4300,28.9,1.273,1.86,3.99,-121,0.50
2026-08-31T14:38:57,2,1.434,14.69,12.5080,28.9,1.265,1.22,3.99,-120,0.75
2026-08-31T14:39:00,2,1.422,13.72,12.6680,28.9,1.273,1.86,3.99,-121,1.00
2026-08-31T14:39:01,2,1.435,14.82,12.7410,28.9,1.266,1.28,3.99,-121,0.50
2026-08-31T14:39:02,2,1.438,15.01,12.8150,28.9,1.280,2.38,3.97,-120,0.50
2026-08-31T14:39:03,2,1.423,13.85,12.8920,28.9,1.272,1.80,3.99,-120,0.25
2026-08-31T14:39:05,2,1.430,14.37,13.1190,28.9,1.277,2.18,3.98,-121,0.75
2026-08-31T14:39:06,2,1.426,14.11,13.1970,28.9,1.274,1.93,3.99,-120,0.75
2026-08-31T14:39:07,2,1.441,15.27,13.2750,28.9,1.266,1.28,3.99,-121,0.75
2026-08-31T14:39:08,2,1.419,13.53,13.3480,28.9,1.276,2.12,3.99,-120,0.75
2026-08-31T14:39:11,2,1.444,15.53,13.4980,28.9,1.265,1.22,3.99,-120,1.00
2026-08-31T14:39:12,2,1.433,14.63,13.5680,28.9,1.273,1.86,3.99,-120,0.75
2026-08-31T14:39:13,2,1.432,14.56,13.6420,28.9,1.264,1.15,4.01,-120,1.00
2026-08-31T14:39:14,2,1.446,15.66,13.7140,28.9,1.265,1.22,3.99,-120,0.25
2026-08-31T14:39:16,2,1.451,16.04,13.8590,28.9,1.268,1.47,3.99,-120,0.50
2026-08-31T14:39:17,2,1.448,15.85,13.9970,28.9,1.264,1.15,3.99,-120,1.00
2026-08-31T14:39:18,2,1.439,15.14,14.0700,28.9,1.274,1.93,3.99,-121,0.75
2026-08-31T14:39:19,2,1.453,16.24,14.1440,28.9,1.265,1.22,3.99,-120,1.25
2026-08-31T14:39:20,2,1.450,15.98,14.2120,28.9,1.266,1.28,3.99,-120,1.00
2026-08-31T14:39:21,2,1.441,15.27,14.2870,28.9,1.274,1.93,3.99,-120,0.25
2026-08-31T14:39:23,2,1.457,16.56,14.3640,28.9,1.264,1.09,3.99,-120,0.00
2026-08-31T14:39:24,2,1.458,16.62,14.4440,28.9,1.280,2.38,3.97,-123,-5.25
2026-08-31T14:39:25,2,1.444,15.53,14.5080,28.9,1.274,1.93,3.99,-122,-2.50
2026-08-31T14:39:26,2,1.460,16.82,14.5710,28.9,1.266,1.28,3.99,-121,0.00
2026-08-31T14:39:27,2,1.447,15.72,14.6380,28.9,1.278,2.25,3.99,-121,0.00
2026-08-31T14:39:28,2,1.447,15.72,14.7110,28.9,1.273,1.86,3.99,-121,-0.25
2026-08-31T14:39:29,2,1.463,17.01,14.7880,28.9,1.257,0.57,4.00,-121,-0.25
2026-08-31T14:39:30,2,1.451,16.04,14.9440,28.9,1.275,1.99,3.99,-121,0.25
2026-08-31T14:39:31,2,1.450,15.98,15.0280,28.9,1.275,1.99,4.00,-121,0.25
2026-08-31T14:39:32,2,1.462,16.95,15.1030,28.9,1.266,1.28,3.99,-121,-0.50
2026-08-31T14:39:33,2,1.450,15.98,15.1810,28.9,1.275,1.99,3.99,-121,-0.25
2026-08-31T14:39:34,2,1.453,16.24,15.2530,28.9,1.266,1.28,3.99,-121,-0.25
2026-08-31T14:39:36,2,1.467,17.33,15.3310,28.9,1.265,1.22,3.99,-121,-0.25
2026-08-31T14:39:37,2,1.455,16.43,15.3970,28.9,1.272,1.73,3.99,-121,-1.00
2026-08-31T14:39:38,2,1.472,17.72,15.4590,28.9,1.266,1.28,3.99,-121,-0.25
2026-08-31T14:39:39,2,1.468,17.46,15.5250,28.9,1.263,1.02,4.00,-121,-0.25
2026-08-31T14:39:40,2,1.456,16.50,15.5840,28.9,1.276,2.12,4.00,-121,-0.50
2026-08-31T14:39:41,2,1.471,17.66,15.6480,28.9,1.266,1.28,3.99,-121,-0.75
2026-08-31T14:39:42,2,1.469,17.53,15.7520,28.9,1.264,1.15,3.99,-122,-1.00
2026-08-31T14:39:43,2,1.462,16.95,15.7950,28.9,1.269,1.54,3.99,-121,-0.75
2026-08-31T14:39:44,2,1.473,17.85,15.8540,28.9,1.266,1.28,3.99,-121,-0.50
2026-08-31T14:39:45,2,1.459,16.69,15.9110,28.9,1.264,1.15,3.99,-120,0.25
2026-08-31T14:39:46,2,1.460,16.82,15.9530,28.9,1.273,1.86,3.99,-121,-0.25
2026-08-31T14:39:48,2,1.472,17.72,15.9880,28.9,1.266,1.28,3.99,-122,-0.50
2026-08-31T14:39:49,2,1.461,16.88,16.0190,28.9,1.285,2.83,3.98,-121,-0.75
2026-08-31T14:39:50,2,1.459,16.75,16.0410,28.9,1.273,1.86,3.99,-121,-0.25
2026-08-31T14:39:51,2,1.473,17.85,16.0530,28.9,1.264,1.09,3.99,-121,-0.50
2026-08-31T14:39:52,2,1.459,16.69,16.0620,28.9,1.276,2.05,3.99,-121,-0.50
2026-08-31T14:39:53,2,1.459,16.75,16.0750,28.9,1.275,1.99,3.99,-121,-0.50
2026-08-31T14:39:54,2,1.474,17.91,16.0800,28.9,1.264,1.09,3.99,-121,-0.50
2026-08-31T14:39:55,2,1.460,16.82,16.0900,28.9,1.277,2.18,4.00,-121,-0.50
2026-08-31T14:39:56,2,1.484,18.75,16.0990,28.9,1.277,2.18,3.97,-122,-0.75
2026-08-31T14:39:57,2,1.470,17.59,16.1130,28.9,1.267,1.35,3.99,-121,-1.25
2026-08-31T14:39:58,2,1.463,17.08,16.1180,28.9,1.276,2.05,3.99,-121,-0.25
2026-08-31T14:39:59,2,1.477,18.17,16.1230,28.9,1.264,1.15,3.99,-121,-1.00
2026-08-31T14:40:01,2,1.472,17.72,16.1200,28.9,1.267,1.35,3.99,-121,-0.25
2026-08-31T14:40:02,2,1.461,16.88,16.1210,28.9,1.273,1.86,3.99,-121,0.00
2026-08-31T14:40:03,2,1.475,17.98,16.1180,28.9,1.267,1.35,3.99,-121,-0.25
2026-08-31T14:40:04,2,1.473,17.85,16.1140,28.9,1.268,1.41,3.99,-121,-0.50
2026-08-31T14:40:05,2,1.461,16.88,16.1060,28.9,1.272,1.80,3.99,-121,-0.75
2026-08-31T14:40:06,2,1.472,17.78,16.0990,28.9,1.268,1.41,3.99,-122,-0.75
2026-08-31T14:40:07,2,1.456,16.50,16.0890,28.9,1.262,0.96,4.01,-121,-0.25
2026-08-31T14:40:08,2,1.463,17.01,16.0820,28.9,1.274,1.93,3.99,-121,-0.25
2026-08-31T14:40:09,2,1.472,17.72,16.0850,28.9,1.267,1.35,3.99,-121,-0.50
2026-08-31T14:40:10,2,1.460,16.82,16.0810,28.9,1.264,1.09,4.01,-121,-0.50
2026-08-31T14:40:11,2,1.459,16.75,16.0760,28.9,1.273,1.86,3.99,-121,-0.75
2026-08-31T14:40:13,2,1.472,17.78,16.0720,28.9,1.264,1.15,3.99,-121,0.00
2026-08-31T14:40:14,2,1.459,16.75,16.0650,28.9,1.276,2.12,3.99,-121,-0.50
2026-08-31T14:40:15,2,1.459,16.69,16.0560,28.9,1.274,1.93,4.00,-121,-0.75
2026-08-31T14:40:16,2,1.473,17.85,16.0550,28.9,1.266,1.28,3.99,-121,-0.50
2026-08-31T14:40:17,2,1.459,16.75,16.0490,28.9,1.276,2.05,3.99,-121,-0.50
2026-08-31T14:40:18,2,1.478,18.24,16.0350,28.9,1.278,2.25,3.97,-121,-0.25
2026-08-31T14:40:19,2,1.469,17.53,16.0190,28.9,1.267,1.35,3.99,-121,-0.75
2026-08-31T14:40:20,2,1.463,17.08,16.0150,28.9,1.274,1.93,3.99,-121,0.00
2026-08-31T14:40:21,2,1.476,18.04,16.0120,28.9,1.275,1.99,3.97,-121,-0.50
2026-08-31T14:40:22,2,1.469,17.53,16.0090,28.9,1.265,1.22,3.99,-121,-1.25
2026-08-31T14:40:23,2,1.458,16.62,16.0040,28.9,1.268,1.47,3.99,-118,3.75
2026-08-31T14:40:25,2,1.476,18.11,15.9990,28.9,1.266,1.28,3.99,-117,4.75
2026-08-31T14:40:26,2,1.471,17.66,15.9970,28.9,1.265,1.22,3.99,-122,-4.00
2026-08-31T14:40:27,2,1.459,16.75,15.9910,28.9,1.275,1.99,3.99,-116,5.50
2026-08-31T14:40:28,2,1.471,17.66,15.9950,28.9,1.264,1.15,3.98,-113,7.00
2026-08-31T14:40:29,2,1.454,16.30,15.9870,28.9,1.264,1.09,4.01,-115,6.00
2026-08-31T14:40:30,2,1.460,16.82,15.9790,28.9,1.274,1.93,3.99,-118,3.00
2026-08-31T14:40:31,2,1.471,17.66,15.9710,28.9,1.264,1.15,3.98,-118,3.25
2026-08-31T14:40:32,2,1.455,16.37,15.9530,28.9,1.264,1.15,4.01,-118,3.25
2026-08-31T14:40:33,2,1.459,16.69,15.9480,28.9,1.273,1.86,3.99,-118,3.00
2026-08-31T14:40:34,2,1.471,17.66,15.9430,28.9,1.264,1.15,3.99,-116,5.25
2026-08-31T14:40:35,2,1.443,15.46,15.9360,28.9,1.264,1.09,4.01,-116,5.75
2026-08-31T14:40:36,2,1.455,16.37,15.8880,28.9,1.273,1.86,3.99,-118,4.00
2026-08-31T14:40:38,2,1.463,17.01,15.7790,28.9,1.265,1.22,3.99,-116,5.50
2026-08-31T14:40:40,2,1.467,17.33,15.4950,28.9,1.277,2.18,3.97,-119,2.50
2026-08-31T14:40:41,2,1.459,16.69,15.3580,28.9,1.260,0.76,3.99,-119,2.75
2026-08-31T14:40:42,2,1.443,15.46,15.2260,28.9,1.277,2.18,3.99,-119,3.00
2026-08-31T14:40:43,2,1.459,16.75,15.0970,28.9,1.273,1.86,3.97,-119,2.75
2026-08-31T14:40:45,2,1.439,15.14,14.7320,28.9,1.276,2.05,3.99,-119,2.50
2026-08-31T14:40:46,2,1.456,16.50,14.6110,28.9,1.277,2.18,3.97,-119,2.50
2026-08-31T14:40:47,2,1.447,15.79,14.4740,28.9,1.264,1.15,3.99,-123,-3.25
2026-08-31T14:40:48,2,1.437,14.95,14.3540,28.9,1.274,1.93,3.99,-118,3.50
2026-08-31T14:40:51,2,1.427,14.17,14.0970,28.9,1.264,1.15,4.01,-115,6.00
2026-08-31T14:40:52,2,1.426,14.11,13.9780,28.9,1.267,1.35,3.99,-122,-3.00
2026-08-31T14:40:53,2,1.441,15.27,13.8530,28.9,1.265,1.22,3.99,-116,5.50
2026-08-31T14:40:54,2,1.428,14.24,13.7300,28.9,1.264,1.09,4.01,-117,5.00
2026-08-31T14:40:56,2,1.438,15.01,13.4870,28.9,1.266,1.28,4.00,-116,5.00
2026-08-31T14:40:57,2,1.422,13.72,13.3770,28.9,1.264,1.15,4.00,-116,5.25
2026-08-31T14:40:58,2,1.427,14.17,13.3850,28.9,1.272,1.80,3.99,-116,5.75
2026-08-31T14:40:59,2,1.438,15.08,13.3830,28.9,1.267,1.35,3.99,-116,5.75
2026-08-31T14:41:01,2,1.446,15.66,13.3780,28.9,1.272,1.80,3.97,-115,6.00
2026-08-31T14:41:03,2,1.438,15.01,13.3660,28.9,1.266,1.28,3.99,-116,6.00
2026-08-31T14:41:04,2,1.426,14.11,13.3600,28.9,1.278,2.25,3.99,-118,3.75
2026-08-31T14:41:05,2,1.436,14.88,13.3460,28.9,1.273,1.86,3.97,-117,4.50
2026-08-31T14:41:07,2,1.428,14.24,13.3210,28.9,1.275,1.99,3.99,-114,7.00
2026-08-31T14:41:08,2,1.442,15.33,13.3140,28.9,1.278,2.25,3.97,-115,6.75
2026-08-31T14:41:09,2,1.438,15.08,13.3050,28.9,1.266,1.28,3.99,-115,6.50
2026-08-31T14:41:10,2,1.429,14.30,13.3020,28.9,1.276,2.05,3.99,-114,7.00
2026-08-31T14:41:12,2,1.430,14.43,13.4620,28.9,1.263,1.02,4.01,-112,7.50
2026-08-31T14:41:13,2,1.436,14.88,13.5810,28.9,1.275,1.99,3.99,-121,0.50
2026-08-31T14:41:15,2,1.452,16.17,13.7220,28.9,1.268,1.41,3.99,-123,-4.00
2026-08-31T14:41:16,2,1.441,15.27,13.8890,28.9,1.260,0.83,4.00,-122,-3.00
2026-08-31T14:41:17,2,1.437,14.95,14.0670,28.9,1.274,1.93,3.99,-123,-3.00
2026-08-31T14:41:18,2,1.461,16.88,14.2510,28.9,1.265,1.22,3.98,-122,-2.50
2026-08-31T14:41:19,2,1.448,15.85,14.4480,28.9,1.263,1.02,4.00,-121,-2.00
2026-08-31T14:41:20,2,1.453,16.24,14.6450,28.9,1.271,1.67,4.00,-122,-1.00
2026-08-31T14:41:21,2,1.468,17.46,14.8470,28.9,1.265,1.22,3.99,-121,-0.25
2026-08-31T14:41:22,2,1.456,16.50,15.2840,28.9,1.264,1.09,4.01,-121,-0.50
2026-08-31T14:41:23,2,1.480,18.43,15.5040,28.9,1.276,2.05,3.97,-121,-0.50
2026-08-31T14:41:24,2,1.478,18.24,15.7250,28.9,1.266,1.28,3.99,-121,0.00
2026-08-31T14:41:25,2,1.466,17.27,15.9540,28.9,1.267,1.35,4.01,-121,-0.50
2026-08-31T14:41:27,2,1.488,19.07,16.1830,28.9,1.276,2.05,3.97,-121,0.25
2026-08-31T14:41:28,2,1.487,18.95,16.4260,28.9,1.266,1.28,3.99,-121,0.25
2026-08-31T14:41:29,2,1.477,18.17,16.6720,28.9,1.277,2.18,3.98,-121,0.00
2026-08-31T14:41:30,2,1.497,19.78,16.9200,28.9,1.276,2.12,3.97,-121,0.25
2026-08-31T14:41:31,2,1.494,19.53,17.1780,28.9,1.265,1.22,3.99,-121,0.00
2026-08-31T14:41:32,2,1.484,18.69,17.3590,28.9,1.286,2.89,3.98,-121,0.00
2026-08-31T14:41:33,2,1.500,19.98,17.5140,28.9,1.275,1.99,3.96,-119,2.75
2026-08-31T14:41:34,2,1.481,18.49,17.7680,28.9,1.264,1.09,4.01,-121,1.00
2026-08-31T14:41:35,2,1.485,18.82,17.8590,28.9,1.274,1.93,3.99,-124,-8.50
2026-08-31T14:41:36,2,1.501,20.11,17.9450,28.9,1.274,1.93,3.97,-120,1.00
2026-08-31T14:41:37,2,1.486,18.88,18.0240,28.9,1.258,0.64,4.00,-121,1.25
2026-08-31T14:41:38,2,1.488,19.07,18.0970,28.9,1.276,2.05,3.99,-120,0.75
2026-08-31T14:41:40,2,1.505,20.43,18.1830,28.9,1.267,1.35,3.99,-120,0.75
2026-08-31T14:41:41,2,1.488,19.07,18.2620,28.9,1.259,0.70,4.01,-121,0.75
2026-08-31T14:41:42,2,1.490,19.20,18.3340,28.9,1.276,2.12,3.99,-120,0.75
2026-08-31T14:41:43,2,1.506,20.49,18.4100,28.9,1.264,1.15,3.99,-120,0.75
2026-08-31T14:41:44,2,1.494,19.53,18.4890,28.9,1.264,1.09,4.01,-120,0.75
2026-08-31T14:41:45,2,1.511,20.88,18.5750,28.9,1.274,1.93,3.99,-121,0.50
2026-08-31T14:41:46,2,1.508,20.62,18.7430,28.9,1.267,1.35,3.99,-120,0.50
2026-08-31T14:41:47,2,1.496,19.72,18.8280,28.9,1.264,1.15,4.01,-120,0.50
2026-08-31T14:41:48,2,1.517,21.39,18.9170,28.9,1.276,2.12,3.97,-121,0.75
2026-08-31T14:41:49,2,1.512,20.94,19.0050,28.9,1.266,1.28,3.99,-121,0.50
2026-08-31T14:41:50,2,1.501,20.04,19.0900,28.9,1.262,0.96,4.00,-121,0.25
2026-08-31T14:41:52,2,1.520,21.59,19.1890,28.9,1.276,2.12,3.97,-120,0.50
2026-08-31T14:41:53,2,1.514,21.14,19.2780,28.9,1.265,1.22,3.99,-121,0.25
2026-08-31T14:41:54,2,1.505,20.43,19.3620,28.9,1.277,2.18,3.99,-121,1.25
2026-08-31T14:41:55,2,1.523,21.85,19.4470,28.9,1.276,2.12,3.97,-119,3.25
2026-08-31T14:41:56,2,1.507,20.56,19.5310,28.9,1.264,1.15,4.00,-120,1.50
2026-08-31T14:41:57,2,1.511,20.88,19.6170,28.9,1.276,2.12,3.99,-121,-1.00
2026-08-31T14:41:58,2,1.526,22.10,19.7100,28.9,1.275,1.99,3.98,-110,8.00
2026-08-31T14:41:59,2,1.508,20.62,19.8860,28.9,1.261,0.89,4.00,-112,8.25
2026-08-31T14:42:00,2,1.513,21.01,19.9810,28.9,1.276,2.05,3.99,-117,4.75
2026-08-31T14:42:01,2,1.527,22.17,20.0770,28.9,1.274,1.93,3.98,-119,2.25
2026-08-31T14:42:02,2,1.516,21.27,20.1740,28.9,1.264,1.09,4.01,-120,1.50
