timestamp,board_id,pressure_hpa,sht_temp_c,sht_humidity_pct,inir_a0_voltage,inir_ch4_analog_pctvol,inir_ch4_digital_pctvol,inir_temp_c,battery_voltage,rssi,snr,sample
2026-09-17T10:37:15,1,21847.76,21.07,70.46,0.554,-55.65,0.0000,0.0,3.77,-46,9.50,
2026-09-17T10:37:17,1,21847.76,21.07,70.46,0.510,-59.19,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:37:20,1,21847.76,21.07,70.46,0.534,-57.26,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:37:23,1,21847.76,21.07,70.46,0.637,-49.01,0.0000,0.0,3.77,-46,9.50,
2026-09-17T10:37:26,1,21847.76,21.07,70.46,0.677,-45.85,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:37:31,1,21847.76,21.07,70.46,0.521,-58.29,0.0000,0.0,3.76,-46,10.25,
2026-09-17T10:37:34,1,21847.76,21.07,70.46,0.508,-59.32,0.0000,0.0,3.78,-46,10.25,
2026-09-17T10:37:36,1,21847.76,21.07,70.46,0.488,-61.00,0.0000,0.0,3.77,-46,9.75,
2026-09-17T10:37:39,1,21847.76,21.07,70.46,0.677,-45.85,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:37:42,1,21847.76,21.07,70.46,0.676,-45.91,0.0000,0.0,3.78,-44,9.75,
2026-09-17T10:37:44,1,21847.76,21.07,70.46,0.640,-48.81,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:37:47,1,21847.76,21.07,70.46,0.518,-58.55,0.0000,0.0,3.77,-47,9.50,
2026-09-17T10:37:50,1,21847.76,21.07,70.46,0.522,-58.22,0.0000,0.0,3.77,-47,9.75,
2026-09-17T10:37:53,1,21847.76,21.07,70.46,0.550,-55.97,0.0000,0.0,3.77,-46,12.00,
2026-09-17T10:37:55,1,21847.76,21.07,70.46,0.665,-46.81,0.0000,0.0,3.78,-47,9.75,
2026-09-17T10:37:58,1,21847.76,21.07,70.46,0.665,-46.81,0.0000,0.0,3.78,-47,9.75,
2026-09-17T10:38:01,1,21847.76,21.07,70.46,0.644,-48.49,0.0000,0.0,3.78,-47,9.75,
2026-09-17T10:38:03,1,21847.76,21.07,70.46,0.520,-58.42,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:38:06,1,21847.76,21.07,70.46,0.521,-58.29,0.0000,0.0,3.78,-47,9.50,
2026-09-17T10:38:09,1,21847.76,21.07,70.46,0.493,-60.55,0.0000,0.0,3.77,-47,9.50,
2026-09-17T10:38:12,1,21847.76,21.07,70.46,0.678,-45.78,0.0000,0.0,3.78,-48,9.75,
2026-09-17T10:38:14,1,21847.76,21.07,70.46,0.672,-46.23,0.0000,0.0,3.77,-45,9.75,
2026-09-17T10:38:17,1,21847.76,21.07,70.46,0.638,-48.94,0.0000,0.0,3.78,-47,9.50,
2026-09-17T10:38:20,1,21847.76,21.07,70.46,0.509,-59.26,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:38:22,1,21847.76,21.07,70.46,0.523,-58.16,0.0000,0.0,3.78,-46,9.25,
2026-09-17T10:38:25,1,21847.76,21.07,70.46,0.571,-54.29,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:38:28,1,21847.76,21.07,70.46,0.683,-45.33,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:38:30,1,21847.76,21.07,70.46,0.662,-47.01,0.0000,0.0,3.78,-46,9.25,
2026-09-17T10:38:33,1,21847.76,21.07,70.46,0.580,-53.58,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:38:36,1,21847.76,21.07,70.46,0.508,-59.38,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:38:39,1,21847.76,21.07,70.46,0.534,-57.26,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:38:41,1,21847.76,21.07,70.46,0.620,-50.42,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:38:44,1,21847.76,21.07,70.46,0.681,-45.52,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:38:47,1,21847.76,21.07,70.46,0.662,-47.07,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:38:49,1,21847.76,21.07,70.46,0.598,-52.16,0.0000,0.0,3.77,-46,10.00,
2026-09-17T10:38:52,1,21847.76,21.07,70.46,0.456,-63.51,0.0000,0.0,3.77,-45,9.75,
2026-09-17T10:38:55,1,21847.76,21.07,70.46,0.529,-57.71,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:38:57,1,21847.76,21.07,70.46,0.579,-53.71,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:39:00,1,21847.76,21.07,70.46,0.666,-46.68,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:39:03,1,21847.76,21.07,70.46,0.671,-46.30,0.0000,0.0,3.77,-46,9.50,
2026-09-17T10:39:06,1,21847.76,21.07,70.46,0.640,-48.81,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:39:08,1,21847.76,21.07,70.46,0.528,-57.77,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:11,1,21847.76,21.07,70.46,0.521,-58.29,0.0000,0.0,3.78,-46,13.00,
2026-09-17T10:39:14,1,21847.76,21.07,70.46,0.541,-56.74,0.0000,0.0,3.77,-46,9.75,
2026-09-17T10:39:16,1,21847.76,21.07,70.46,0.655,-47.59,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:19,1,21847.76,21.07,70.46,0.677,-45.85,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:22,1,21847.76,21.07,70.46,0.658,-47.33,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:24,1,21847.76,21.07,70.46,0.536,-57.13,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:27,1,21847.76,21.07,70.46,0.517,-58.68,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:30,1,21847.76,21.07,70.46,0.529,-57.64,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:33,1,21847.76,21.07,70.46,0.620,-50.42,0.0000,0.0,3.78,-44,9.75,
2026-09-17T10:39:35,1,21847.76,21.07,70.46,0.633,-49.39,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:38,1,21847.76,21.07,70.46,0.662,-47.01,0.0000,0.0,3.77,-46,9.25,
2026-09-17T10:39:41,1,21847.76,21.07,70.46,0.637,-49.01,0.0000,0.0,3.77,-46,10.00,
2026-09-17T10:39:43,1,21847.76,21.07,70.46,0.521,-58.29,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:46,1,21847.76,21.07,70.46,0.513,-59.00,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:39:49,1,21847.76,21.07,70.46,0.546,-56.35,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:39:51,1,21847.76,21.07,70.46,0.629,-49.71,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:39:54,1,21847.76,21.07,70.46,0.674,-46.10,0.0000,0.0,3.78,-45,10.75,
2026-09-17T10:39:57,1,21847.76,21.07,70.46,0.669,-46.49,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:40:00,1,21847.76,21.07,70.46,0.645,-48.42,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:40:02,1,21847.76,21.07,70.46,0.546,-56.29,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:40:05,1,21847.76,21.07,70.46,0.509,-59.26,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:40:08,1,21847.76,21.07,70.46,0.520,-58.42,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:40:10,1,21847.76,21.07,70.46,0.537,-57.06,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:40:13,1,21847.76,21.07,70.46,0.625,-49.97,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:40:16,1,21847.76,21.07,70.46,0.681,-45.52,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:40:18,1,21847.76,21.07,70.46,0.675,-46.04,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:40:21,1,21847.76,21.07,70.46,0.649,-48.10,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:40:24,1,21847.76,21.07,70.46,0.558,-55.39,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:40:27,1,21847.76,21.07,70.46,0.510,-59.19,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:40:29,1,21847.76,21.07,70.46,0.526,-57.90,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:40:32,1,21847.76,21.07,70.46,0.539,-56.87,0.0000,0.0,3.78,-44,9.75,
2026-09-17T10:40:35,1,21847.76,21.07,70.46,0.629,-49.65,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:40:37,1,21847.76,21.07,70.46,0.683,-45.39,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:40:40,1,21847.76,21.07,70.46,0.672,-46.23,0.0000,0.0,3.78,-47,9.75,
2026-09-17T10:40:43,1,21847.76,21.07,70.46,0.651,-47.91,0.0000,0.0,3.78,-45,10.00,
2026-09-17T10:40:46,1,21847.76,21.07,70.46,0.557,-55.45,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:40:48,1,21847.76,21.07,70.46,0.455,-63.64,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:40:51,1,21847.76,21.07,70.46,0.537,-57.06,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:40:54,1,21847.76,21.07,70.46,0.571,-54.29,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:40:56,1,21847.76,21.07,70.46,0.674,-46.10,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:40:59,1,21847.76,21.07,70.46,0.676,-45.91,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:41:02,1,21847.76,21.07,70.46,0.590,-52.81,0.0000,0.0,3.79,-44,9.75,
2026-09-17T10:41:04,1,21847.76,21.07,70.46,0.538,-57.00,0.0000,0.0,3.78,-44,9.50,
2026-09-17T10:41:07,1,21847.76,21.07,70.46,0.517,-58.68,0.0000,0.0,3.79,-44,9.75,
2026-09-17T10:41:10,1,21847.76,21.07,70.46,0.533,-57.39,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:41:13,1,21847.76,21.07,70.46,0.597,-52.23,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:41:15,1,21847.76,21.07,70.46,0.684,-45.27,0.0000,0.0,3.77,-44,9.75,
2026-09-17T10:41:18,1,21847.76,21.07,70.46,0.672,-46.23,0.0000,0.0,3.78,-67,9.50,
2026-09-17T10:41:21,1,21847.76,21.07,70.46,0.653,-47.78,0.0000,0.0,3.78,-61,9.50,
2026-09-17T10:41:23,1,21847.76,21.07,70.46,0.563,-54.94,0.0000,0.0,3.78,-60,9.75,
2026-09-17T10:41:26,1,21847.76,21.07,70.46,0.454,-63.70,0.0000,0.0,3.78,-62,9.50,
2026-09-17T10:41:29,1,21847.76,21.07,70.46,0.466,-62.74,0.0000,0.0,3.78,-60,9.50,
2026-09-17T10:41:31,1,21847.76,21.07,70.46,0.542,-56.61,0.0000,0.0,3.78,-61,9.50,
2026-09-17T10:41:34,1,21847.76,21.07,70.46,0.571,-54.29,0.0000,0.0,3.78,-60,11.75,
2026-09-17T10:41:37,1,21847.76,21.07,70.46,0.688,-44.94,0.0000,0.0,3.78,-60,9.25,
2026-09-17T10:41:40,1,21847.76,21.07,70.46,0.675,-46.04,0.0000,0.0,3.78,-56,9.50,
2026-09-17T10:41:42,1,21847.76,21.07,70.46,0.656,-47.52,0.0000,0.0,3.78,-58,9.50,
2026-09-17T10:41:45,1,21847.76,21.07,70.46,0.645,-48.42,0.0000,0.0,3.78,-59,9.25,
2026-09-17T10:41:48,1,21847.76,21.07,70.46,0.565,-54.81,0.0000,0.0,3.78,-58,9.50,
2026-09-17T10:41:50,1,21847.76,21.07,70.46,0.513,-58.93,0.0000,0.0,3.78,-57,9.50,
2026-09-17T10:41:53,1,21847.76,21.07,70.46,0.513,-59.00,0.0000,0.0,3.78,-58,9.25,
2026-09-17T10:41:56,1,21847.76,21.07,70.46,0.524,-58.10,0.0000,0.0,3.78,-58,9.25,
2026-09-17T10:41:58,1,21847.76,21.07,70.46,0.540,-56.81,0.0000,0.0,3.78,-57,9.50,
2026-09-17T10:42:01,1,21847.76,21.07,70.46,0.597,-52.23,0.0000,0.0,3.78,-57,9.50,
2026-09-17T10:42:04,1,21847.76,21.07,70.46,0.670,-46.43,0.0000,0.0,3.78,-55,9.75,
2026-09-17T10:42:07,1,21847.76,21.07,70.46,0.678,-45.78,0.0000,0.0,3.78,-56,9.75,
2026-09-17T10:42:09,1,21847.76,21.07,70.46,0.616,-50.75,0.0000,0.0,3.78,-48,9.25,
2026-09-17T10:42:12,1,21847.76,21.07,70.46,0.661,-47.14,0.0000,0.0,3.78,-51,9.50,
2026-09-17T10:42:15,1,21847.76,21.07,70.46,0.589,-52.87,0.0000,0.0,3.78,-50,9.25,
2026-09-17T10:42:17,1,21847.76,21.07,70.46,0.592,-52.68,0.0000,0.0,3.78,-57,9.75,
2026-09-17T10:42:20,1,21847.76,21.07,70.46,0.538,-57.00,0.0000,0.0,3.78,-47,9.50,
2026-09-17T10:42:23,1,21847.76,21.07,70.46,0.450,-63.96,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:42:25,1,21847.76,21.07,70.46,0.460,-63.19,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:42:28,1,21847.76,21.07,70.46,0.524,-58.10,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:42:31,1,21847.76,21.07,70.46,0.528,-57.77,0.0000,0.0,3.78,-46,9.25,
2026-09-17T10:42:34,1,21847.76,21.07,70.46,0.542,-56.68,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:42:36,1,21847.76,21.07,70.46,0.608,-51.39,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:42:39,1,21847.76,21.07,70.46,0.663,-46.94,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:42:42,1,21847.76,21.07,70.46,0.667,-46.62,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:42:44,1,21847.76,21.07,70.46,0.625,-49.97,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:42:47,1,21847.76,21.07,70.46,0.658,-47.39,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:42:50,1,21847.76,21.07,70.46,0.648,-48.17,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:42:52,1,21847.76,21.07,70.46,0.600,-52.04,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:42:55,1,21847.76,21.07,70.46,0.520,-58.42,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:42:58,1,21847.76,21.07,70.46,0.517,-58.61,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:43:01,1,21847.76,21.07,70.46,0.524,-58.10,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:43:03,1,21847.76,21.07,70.46,0.563,-54.94,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:43:06,1,21847.76,21.07,70.46,0.679,-45.72,0.0000,0.0,3.78,-48,9.25,
2026-09-17T10:43:09,1,21847.76,21.07,70.46,0.674,-46.10,0.0000,0.0,3.78,-49,10.25,
2026-09-17T10:43:11,1,21847.76,21.07,70.46,0.651,-47.91,0.0000,0.0,3.78,-48,9.50,
2026-09-17T10:43:14,1,21847.76,21.07,70.46,0.547,-56.23,0.0000,0.0,3.78,-47,9.50,
2026-09-17T10:43:17,1,21847.76,21.07,70.46,0.515,-58.80,0.0000,0.0,3.78,-49,9.75,
2026-09-17T10:43:20,1,21847.76,21.07,70.46,0.537,-57.06,0.0000,0.0,3.78,-49,9.75,
2026-09-17T10:43:22,1,21847.76,21.07,70.46,0.606,-51.52,0.0000,0.0,3.78,-48,9.75,
2026-09-17T10:43:25,1,21847.76,21.07,70.46,0.689,-44.88,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:43:28,1,21847.76,21.07,70.46,0.675,-46.04,0.0000,0.0,3.79,-47,9.50,
2026-09-17T10:43:30,1,21847.76,21.07,70.46,0.641,-48.75,0.0000,0.0,3.78,-48,9.50,
2026-09-17T10:43:33,1,21847.76,21.07,70.46,0.471,-62.29,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:43:36,1,21847.76,21.07,70.46,0.514,-58.87,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:43:38,1,21847.76,21.07,70.46,0.534,-57.26,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:43:41,1,21847.76,21.07,70.46,0.576,-53.90,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:43:44,1,21847.76,21.07,70.46,0.626,-49.91,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:43:47,1,21847.76,21.07,70.46,0.670,-46.43,0.0000,0.0,3.79,-46,9.50,
2026-09-17T10:43:49,1,21847.76,21.07,70.46,0.639,-48.88,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:43:52,1,21847.76,21.07,70.46,0.525,-58.03,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:43:55,1,21847.76,21.07,70.46,0.455,-63.58,0.0000,0.0,3.78,-39,9.25,
2026-09-17T10:43:57,1,21847.76,21.07,70.46,0.541,-56.74,0.0000,0.0,3.78,-39,8.75,
2026-09-17T10:44:00,1,21847.76,21.07,70.46,0.625,-50.04,0.0000,0.0,3.78,-40,4.00,
2026-09-17T10:44:03,1,21847.76,21.07,70.46,0.683,-45.39,0.0000,0.0,3.78,-40,4.75,
2026-09-17T10:44:05,1,21847.76,21.07,70.46,0.633,-49.39,0.0000,0.0,3.78,-43,7.25,
2026-09-17T10:44:08,1,21847.76,21.07,70.46,0.672,-46.23,0.0000,0.0,3.79,-39,2.25,
2026-09-17T10:44:11,1,21847.76,21.07,70.46,0.579,-53.71,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:44:30,1,21847.76,21.07,70.46,0.544,-56.48,0.0000,0.0,3.78,-44,9.75,
2026-09-17T10:44:32,1,21847.76,21.07,70.46,0.546,-56.35,0.0000,0.0,3.78,-44,9.25,
2026-09-17T10:44:35,1,21847.76,21.07,70.46,0.546,-56.29,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:44:38,1,21847.76,21.07,70.46,0.525,-57.97,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:44:41,1,21847.76,21.07,70.46,0.535,-57.19,0.0000,0.0,3.78,-44,9.75,
2026-09-17T10:44:43,1,21847.76,21.07,70.46,0.542,-56.61,0.0000,0.0,3.79,-45,9.25,
2026-09-17T10:44:46,1,21847.76,21.07,70.46,0.587,-53.00,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:44:49,1,21847.76,21.07,70.46,0.674,-46.10,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:44:51,1,21847.76,21.07,70.46,0.671,-46.30,0.0000,0.0,3.78,-45,9.25,
2026-09-17T10:44:54,1,21847.76,21.07,70.46,0.659,-47.26,0.0000,0.0,3.78,-44,9.25,
2026-09-17T10:44:57,1,21847.76,21.07,70.46,0.594,-52.49,0.0000,0.0,3.79,-44,9.50,
2026-09-17T10:44:59,1,21847.76,21.07,70.46,0.517,-58.61,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:45:02,1,21847.76,21.07,70.46,0.525,-57.97,0.0000,0.0,3.78,-45,10.00,
2026-09-17T10:45:05,1,21847.76,21.07,70.46,0.529,-57.64,0.0000,0.0,3.79,-44,9.50,
2026-09-17T10:45:08,1,21847.76,21.07,70.46,0.564,-54.87,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:45:10,1,21847.76,21.07,70.46,0.659,-47.26,0.0000,0.0,3.79,-45,9.75,
2026-09-17T10:45:13,1,21847.76,21.07,70.46,0.683,-45.33,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:45:16,1,21847.76,21.07,70.46,0.664,-46.88,0.0000,0.0,3.78,-45,9.00,
2026-09-17T10:45:18,1,21847.76,21.07,70.46,0.658,-47.39,0.0000,0.0,3.79,-45,9.25,
2026-09-17T10:45:21,1,21847.76,21.07,70.46,0.612,-51.00,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:45:24,1,21847.76,21.07,70.46,0.533,-57.32,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:45:26,1,21847.76,21.07,70.46,0.514,-58.87,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:45:29,1,21847.76,21.07,70.46,0.524,-58.10,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:45:32,1,21847.76,21.07,70.46,0.531,-57.52,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:45:35,1,21847.76,21.07,70.46,0.542,-56.68,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:45:37,1,21847.76,21.07,70.46,0.567,-54.61,0.0000,0.0,3.79,-45,9.75,
2026-09-17T10:45:40,1,21847.76,21.07,70.46,0.670,-46.43,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:45:43,1,21847.76,21.07,70.46,0.625,-50.04,0.0000,0.0,3.79,-45,9.75,
2026-09-17T10:45:45,1,21847.76,21.07,70.46,0.677,-45.85,0.0000,0.0,3.78,-43,9.50,
2026-09-17T10:45:48,1,21847.76,21.07,70.46,0.666,-46.68,0.0000,0.0,3.79,-45,9.25,
2026-09-17T10:45:51,1,21847.76,21.07,70.46,0.659,-47.26,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:45:54,1,21847.76,21.07,70.46,0.644,-48.49,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:45:56,1,21847.76,21.07,70.46,0.585,-53.20,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:45:59,1,21847.76,21.07,70.46,0.546,-56.35,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:46:02,1,21847.76,21.07,70.46,0.513,-59.00,0.0000,0.0,3.78,-45,10.00,
2026-09-17T10:46:04,1,21847.76,21.07,70.46,0.493,-60.55,0.0000,0.0,3.79,-45,9.25,
2026-09-17T10:46:07,1,21847.76,21.07,70.46,0.469,-62.48,0.0000,0.0,3.78,-47,10.00,
2026-09-17T10:46:10,1,21847.76,21.07,70.46,0.513,-58.93,0.0000,0.0,3.78,-53,9.00,
2026-09-17T10:46:12,1,21847.76,21.07,70.46,0.515,-58.80,0.0000,0.0,3.79,-45,9.75,
2026-09-17T10:46:15,1,21847.76,21.07,70.46,0.504,-59.64,0.0000,0.0,3.78,-49,9.50,
2026-09-17T10:46:18,1,21847.76,21.07,70.46,0.514,-58.87,0.0000,0.0,3.79,-49,9.25,
2026-09-17T10:46:21,1,21847.76,21.07,70.46,0.456,-63.51,0.0000,0.0,3.78,-46,9.75,
2026-09-17T10:46:23,1,21847.76,21.07,70.46,0.516,-58.74,0.0000,0.0,3.79,-46,10.00,
2026-09-17T10:46:26,1,21847.76,21.07,70.46,0.527,-57.84,0.0000,0.0,3.78,-44,10.00,
2026-09-17T10:46:29,1,21847.76,21.07,70.46,0.517,-58.68,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:46:31,1,21847.76,21.07,70.46,0.530,-57.58,0.0000,0.0,3.79,-46,10.00,
2026-09-17T10:46:34,1,21847.76,21.07,70.46,0.482,-61.45,0.0000,0.0,3.78,-46,10.00,
2026-09-17T10:46:37,1,21847.76,21.07,70.46,0.535,-57.19,0.0000,0.0,3.79,-46,9.25,
2026-09-17T10:46:39,1,21847.76,21.07,70.46,0.540,-56.81,0.0000,0.0,3.79,-46,10.00,
2026-09-17T10:46:42,1,21847.76,21.07,70.46,0.563,-54.94,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:46:45,1,21847.76,21.07,70.46,0.592,-52.62,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:46:48,1,21847.76,21.07,70.46,0.623,-50.17,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:46:50,1,21847.76,21.07,70.46,0.659,-47.26,0.0000,0.0,3.78,-44,9.75,
2026-09-17T10:46:53,1,21847.76,21.07,70.46,0.675,-46.04,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:46:56,1,21847.76,21.07,70.46,0.629,-49.71,0.0000,0.0,3.79,-45,9.75,
2026-09-17T10:46:58,1,21847.76,21.07,70.46,0.621,-50.36,0.0000,0.0,3.79,-47,9.50,
2026-09-17T10:47:01,1,21847.76,21.07,70.46,0.654,-47.65,0.0000,0.0,3.79,-46,10.00,
2026-09-17T10:47:04,1,21847.76,21.07,70.46,0.670,-46.43,0.0000,0.0,3.78,-45,10.00,
2026-09-17T10:47:06,1,21847.76,21.07,70.46,0.658,-47.33,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:47:09,1,21847.76,21.07,70.46,0.600,-51.97,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:47:12,1,21847.76,21.07,70.46,0.646,-48.30,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:47:15,1,21847.76,21.07,70.46,0.600,-51.97,0.0000,0.0,3.79,-46,9.25,
2026-09-17T10:47:17,1,21847.76,21.07,70.46,0.554,-55.71,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:47:20,1,21847.76,21.07,70.46,0.527,-57.84,0.0000,0.0,3.78,-46,9.25,
2026-09-17T10:47:23,1,21847.76,21.07,70.46,0.513,-59.00,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:47:25,1,21847.76,21.07,70.46,0.510,-59.19,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:47:28,1,21847.76,21.07,70.46,0.506,-59.51,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:47:31,1,21847.76,21.07,70.46,0.517,-58.68,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:47:33,1,21847.76,21.07,70.46,0.525,-58.03,0.0000,0.0,3.79,-45,9.25,
2026-09-17T10:47:36,1,21847.76,21.07,70.46,0.522,-58.22,0.0000,0.0,3.79,-45,9.50,
2026-09-17T10:47:39,1,21847.76,21.07,70.46,0.524,-58.10,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:47:42,1,21847.76,21.07,70.46,0.524,-58.10,0.0000,0.0,3.78,-45,9.50,
2026-09-17T10:47:44,1,21847.76,21.07,70.46,0.534,-57.26,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:47:47,1,21847.76,21.07,70.46,0.531,-57.52,0.0000,0.0,3.79,-46,10.00,
2026-09-17T10:47:50,1,21847.76,21.07,70.46,0.534,-57.26,0.0000,0.0,3.79,-46,9.50,
2026-09-17T10:47:52,1,21847.76,21.07,70.46,0.543,-56.55,0.0000,0.0,3.79,-46,9.50,
2026-09-17T10:47:55,1,21847.76,21.07,70.46,0.531,-57.52,0.0000,0.0,3.79,-46,9.75,
2026-09-17T10:47:58,1,21847.76,21.07,70.46,0.613,-50.94,0.0000,0.0,3.79,-47,10.50,
2026-09-17T10:48:00,1,21847.76,21.07,70.46,0.605,-51.58,0.0000,0.0,3.79,-46,9.50,
2026-09-17T10:48:03,1,21847.76,21.07,70.46,0.668,-46.56,0.0000,0.0,3.79,-46,9.50,
2026-09-17T10:48:06,1,21847.76,21.07,70.46,0.672,-46.23,0.0000,0.0,3.79,-46,9.25,
2026-09-17T10:48:09,1,21847.76,21.07,70.46,0.677,-45.85,0.0000,0.0,3.78,-46,9.50,
2026-09-17T10:48:11,1,21847.76,21.07,70.46,0.673,-46.17,0.0000,0.0,3.79,-45,10.00,
2026-09-17T10:48:14,1,21847.76,21.07,70.46,0.659,-47.26,0.0000,0.0,3.78,-45,9.75,
2026-09-17T10:48:17,1,21847.76,21.07,70.46,0.662,-47.01,0.0000,0.0,3.79,-45,9.50,
